,ESRI_OID,att_name,attachmentid,auteur,content_type,data_size,date_doc,desc_type,doc_ref,doc_titre,globalid,nom_conces,nom_foret,type_,url
862,863,AP FC Mamfe.pdf,405,Minfof,application/pdf,18107656,,Avis publis,,,{428057BF-9129-40F9-B39C-350F0C7E64F8},,MAMFE,9300100.0,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/893/attachments/405
863,864,UFA09020_ESE_2006_2.pdf,5185,,application/pdf,1594839,,,,,{3909B64E-4692-462E-B0E5-453AE1740DF4},1069,09-020,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/828/attachments/5185
864,865,UFA09024_APUCLA_2002.pdf,6041,,application/pdf,371426,,,,,{5EEB9702-D85F-4303-9F52-25EF43C7C1D2},1037,09-024,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/912/attachments/6041
865,866,GIC AFERE CP_2017.pdf,1252,,application/pdf,560892,,,,,{8C20BDC4-5545-41B6-AE8A-A896F131C4F8},,10-03-684,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/4267/attachments/1252
866,867,UFA_00-002_APROPA_2008.pdf,4646,,application/pdf,482505,,,,,{E42A3D76-D553-4C19-933B-2DDD33244FF2},1075,00-002,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/837/attachments/4646
867,868,UFA09024_PA_2006.pdf,5824,,application/pdf,16200292,,,,,{0C7A1882-A6E7-4A58-B98F-F3C2BD4A95FE},1037,09-024,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/912/attachments/5824
868,869,FCOM AGBER-PETTE AMS 2015.pdf,931,,application/pdf,691475,,,,,{39CDCAAE-0432-438B-919C-B1D21C0D303D},,16-1-623,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/1465/attachments/931
869,870,UFA10036_ DECLA.pdf,5284,,application/pdf,625311,,,,,{CEB6AD85-4110-4DB3-9BCF-CB4104840CEC},1103,10-036,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/830/attachments/5284
870,871,FC_Ebolowa1_2_Demande_de_soustraitance_SEXTRANSBOIS.pdf,5318,,application/pdf,1125727,,,,,{4A5516FB-0A92-4C79-AC35-221E5C1428C8},1502,EBOLOWA1-EBOLOWA2-AKOM2,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/846/attachments/5318
871,872,UFA10047a_PA_2008.pdf,5189,,application/pdf,5785974,,,,,{5D8020E4-F800-4936-ADDE-E7F24C43FFAE},1057,10-047A,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/1754/attachments/5189
872,873,UFA09006_RIE_ 2005.pdf,5991,,application/pdf,473545,,,,,{0732815D-6A89-4071-8651-F3379920D83F},1001,09-006,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/867/attachments/5991
873,874,UFA10007_COPROV_1998.pdf,4850,,application/pdf,167673,,,,,{67565B70-387D-47CB-A9ED-49E5C5618971},1010,10-007,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/845/attachments/4850
874,875,UFA09003_4A 5A et 5B LOREMA SFID 2.pdf,6011,,application/pdf,2231935,,,,,{4F106D01-0866-4E4D-81AE-D0C996755485},1032,09-003,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/857/attachments/6011
875,876,UFA11005_RCOM.pdf,5437,,application/pdf,583137,,,,,{79955FAE-0C47-45A9-BF15-B4BDA915B093},1087,11-005,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/947/attachments/5437
876,877,UFA10062_DECLA_2004.pdf,5347,,application/pdf,1368613,,,,,{D9B77E56-0257-4554-A0F5-278498A1552D},1047,10-062,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/777/attachments/5347
877,878,UFA_08007_AVIPU_2002.pdf,4486,,application/pdf,248559,,,,,{AA63B14B-ADDD-4680-810E-BC9E0296FFDC},,08-007A,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/823/attachments/4486
878,879,AMS_Mindif_2014.pdf,855,,application/pdf,299646,,,,,{095ED2FB-5353-4F68-8D13-470C4929E15E},,553,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/1614/attachments/855
879,880,UFA11006_CC.pdf,5042,,application/pdf,3747601,,,,,{3DB678B4-E8A5-4B24-90AE-5E9BAAC21928},1092,11-006,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/815/attachments/5042
880,881,UFA10065_DECLA_ 2014.pdf,5182,,application/pdf,828808,,,,,{012AB373-AA69-40EF-BFCD-76B9B56848DF},1090,10-065,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/796/attachments/5182
881,882,UFA10060_AGPF.pdf,5460,,application/pdf,187525,,,,,{AC588663-F697-462B-BEA9-51970FFBF5CB},1060,10-064,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/870/attachments/5460
882,883,UFA09026_CC.pdf,5089,,application/pdf,4737672,,,,,{A8490DD1-F895-4731-88E6-662470FAA690},1081,09-026,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/861/attachments/5089
883,884,UFA11001_DECLA_2010.pdf,5195,,application/pdf,88118,,,,,{ABC9DBB7-AAAF-4E8F-B4FE-82253DA06A34},1086,11-001,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/778/attachments/5195
884,885,UFA10003_PA_2002.pdf,4935,,application/pdf,2795230,,,,,{9F690834-180F-4ED5-B2FD-0AFF83B58761},1025,10-003,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/1751/attachments/4935
885,886,Fcom_MOTNEBIAN_CP_16092015.pdf,447,,application/pdf,1549578,,,,,{92998992-D06C-4350-BE56-7A17AA2D69AA},,10-04-607,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/2633/attachments/447
886,887,UFA10041_10042_10044_Annexes_PA_2004.pdf,5449,,application/pdf,3452368,,,,,{61E66818-D744-471C-8F47-DAE000D8610A},1056,10-044,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/801/attachments/5449
887,888,UFA10023_DECLA_2005.pdf,4859,,application/pdf,175832,,,,,{EE872021-CD0D-46F1-9AEB-A559E451E5DE},1007,10-023,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/873/attachments/4859
888,889,PA UFA 10 058 revisé 2017.pdf,7698,,application/pdf,126206123,,,,,{CD905FE0-C877-41EF-82E7-005E2AEA9CAE},1009,10-058,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/899/attachments/7698
889,890,Fcom_DEVAKOK_AMS_19092013.pdf,422,,application/pdf,1215359,,,,,{603E2920-C3B7-4ECD-A66D-1A027DEDF2FF},,10-02-599,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/1442/attachments/422
890,891,UFA10036_DECLA_2014.pdf,5335,,application/pdf,625311,,,,,{9122F234-146D-48EF-9948-B5364EC9FFE7},1103,10-036,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/830/attachments/5335
891,892,VC_09 03 349_2015.pdf,10,,application/pdf,494003,,,,,{6863B162-1EA8-403A-B865-F1920893F373},,0903349,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/816/attachments/10
892,893,UFA09028_COPROV.pdf,5376,,application/pdf,1889489,,,,,{388B9882-955D-458B-BAFB-2B8B6C8828FE},1082,09-028,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/772/attachments/5376
893,894,UFA09026_MT.pdf,5361,,application/pdf,531793,,,,,{C3C27DF6-E920-4DF5-A1A9-9CF6CE6A6D4C},1081,09-026,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/861/attachments/5361
894,895,UFA11008_CC.pdf,5313,,application/pdf,4162183,,,,,{A9C55151-3971-4D19-ACF5-E3A3F797B868},1094,11-008,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/1346/attachments/5313
895,896,UFA09026_APU_CLA.pdf,5333,,application/pdf,332708,,,,,{98C93BC6-340A-4C16-94B1-241BEF3A2465},1081,09-026,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/861/attachments/5333
896,897,UFA08004_CEQTB.pdf,5992,,application/pdf,325662,,,,,{C1CFB42A-CF0B-42AC-BF7E-CD5A7CC5D0D2},1017,08-004,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/908/attachments/5992
897,898,UFA11002_COPROV.pdf,5435,,application/pdf,816794,,,,,{CDC09426-9FB6-4FD4-9D6F-7875E5F214F1},1068,11-002,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/834/attachments/5435
898,899,FC_OVENG_APROPA.pdf,5178,,application/pdf,168783,,,,,{F504654A-9086-4DE0-A60E-56B0F7583BEB},1493,OVENG,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/909/attachments/5178
899,900,VC_09 03 358_2016.pdf,413,,application/pdf,1500458,,,,,{965B2C40-A2DF-421C-9D74-E2B4A0FB061A},,0903358,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/4/785/attachments/413
900,901,UFA10048_ DECLA_2015.pdf,5171,,application/pdf,1678270,,,,,{26C83BCA-7329-457E-BC0E-D661CFFB0ECA},1084,10-048,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/844/attachments/5171
901,902,UFA10027_APROPA.pdf,5381,,application/pdf,186868,,,,,{718E50EF-CD39-4E19-860C-3A5B4DA24AAD},1097,10-027,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/835/attachments/5381
902,903,UFA10051_CC.pdf,4799,,application/pdf,4627073,,,,,{6FD600A1-00AB-495F-BE03-3F186299274A},1015,10-051,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/929/attachments/4799
903,904,10-026_P_A__2003.pdf,6900,,application/pdf,4408451,,,,,{F27E03E4-56A5-485B-9BB8-4C30C6B92596},1040,10-026,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/855/attachments/6900
904,905,Gic Recodemm_CP_2014.pdf,952,,application/pdf,513306,,,,,{D89BDECF-6C5D-4CA1-81CC-002913C8031E},,10-02-559,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/1656/attachments/952
905,906,Fcom_SCOOPSEMS_CP_5122015.pdf,453,,application/pdf,1531434,,,,,{856380B7-9A50-44D4-818E-2A3640429AD0},,10-01-588,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/1619/attachments/453
906,907,FC_AKOM2 _EFOULAN_ACOL.pdf,5317,,application/pdf,26550,,,,,{453E4431-9405-41E6-8152-BA9F0A6F7063},1485,AKOM2-EFOULAN,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/791/attachments/5317
907,908,UFA11001_AGPF.pdf,5411,,application/pdf,684896,,,,,{FB164075-F146-4E87-AE72-BEB3FA82A5B3},1086,11-001,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/778/attachments/5411
908,909,UFA09028_APROPA_2011_2.pdf,5289,,application/pdf,2454678,,,,,{3770635B-F1D9-4E56-A234-133BE08D095C},1082,09-028,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/772/attachments/5289
909,910,GIC NOSAFCAM_CP_2017.pdf,1255,,application/pdf,629727,,,,,{BD8164CC-9911-45E6-91CA-9572DCA5D978},,10-04-693,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/3452/attachments/1255
910,911,notification de l'app. du PGQ-2004.pdf,6882,,application/pdf,55194,,,,,{34F03DBB-DFB7-4A3E-8B60-DCF87B297B6B},1018,10-021,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/848/attachments/6882
911,912,UFA09004b_CC.pdf,5961,,application/pdf,11862303,,,,,{88356D82-440D-4F70-A494-AB06D33C1DB9},1033,09-004B,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/784/attachments/5961
912,913,UFA10048_MT.pdf,5037,,application/pdf,297064,,,,,{33D33FA6-EE87-452D-8609-ABFB461A2966},1084,10-048,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/844/attachments/5037
913,914,Fcom_REBACBI_AMS_03062015.pdf,428,,application/pdf,757493,,,,,{BADA5D1D-90CD-4A2F-BC35-84771CBDB581},,09-01-614,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/2637/attachments/428
914,915,UFA00002_EIE.pdf,4590,,application/pdf,796271,,,,,{D66F2692-08D2-441C-85B4-65AD8A5EA685},1075,00-002,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/837/attachments/4590
915,916,PA UFA 10 048 2016.pdf,820,,application/pdf,62709940,,,,,{3A384B52-9A27-4C38-A2FD-1DEFA625957C},1084,10-048,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/844/attachments/820
916,917,UFA09015_AGPF.pdf,5219,,application/pdf,543152,,,,,{A127F8B3-B949-42C1-B631-7A9046D3E9E1},1035,09-015,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/773/attachments/5219
917,918,UFA10051_PGQ_2000.pdf,4847,,application/pdf,940562,,,,,{A26C3F91-465F-44B7-98EF-5A00F3909B1D},1015,10-051,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/929/attachments/4847
918,919,UFA10018_PGQ_2004.pdf,4943,,application/pdf,3364950,,,,,{7FC90C47-F388-4B92-A5CB-0C091BB82DFE},1003,10-018,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/805/attachments/4943
919,920,UFA10063_CC.pdf,5040,,application/pdf,5890853,,,,,{6F7620D6-BAA8-41A9-A465-35367192A553},1048,10-063,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/833/attachments/5040
920,921,UFA11003_11004_ACSTP.pdf,5205,,application/pdf,413229,,,,,{F534D57B-C7D6-4A92-B4DC-E1E662AA7DF7},1089,11-003,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/829/attachments/5205
921,922,CP_ fc goudoum goudoum_2014.pdf,930,,application/pdf,626460,,,,,{ADAE10C6-A628-492E-8C8A-9CCCB34B7812},,011,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/1544/attachments/930
922,923,UFA10023_attestation_de_mesure_de_superficie_2004.pdf,4864,,application/pdf,318964,,,,,{7B1B86B2-1259-408A-BF4C-DEEEA1926D1F},1007,10-023,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/873/attachments/4864
923,924,UFA10011_CC.pdf,4826,,application/pdf,2586261,,,,,{F2A7DB38-1884-4A07-A573-D5126B809F55},1013,10-011,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/858/attachments/4826
924,925,UFA10046_AMS_2000.pdf,5027,,application/pdf,526503,,,,,{3A2E22F6-1538-454C-8CA0-9E05CCE948B1},1046,10-046,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/839/attachments/5027
925,926,Plan d'AME UFA 11 005 CAFECO Voir Aicha.pdf,5369,,application/pdf,138617,,,,,{116ACA71-699D-4017-99C8-8F3A4263EB51},1087,11-005,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/947/attachments/5369
926,927,Fcom_ASCONNED_AMS_14042015.pdf,415,,application/pdf,1021151,,,,,{156C7062-8F17-4353-82EF-F8500FA539C4},,10-02-604,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/2638/attachments/415
927,928,UFA10003_PGQ_2008.pdf,4894,,application/pdf,4220994,,,,,{2D1737E5-3693-43A1-AA7C-E59AEE52971E},1025,10-003,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/1751/attachments/4894
928,929,UFA10044_COPROV.pdf,5514,,application/pdf,757844,,,,,{C4ACF0B0-105D-46F1-8229-D8AF52B3C8F8},1056,10-044,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/801/attachments/5514
929,930,UFA09017_09018_RIA_2004.pdf,5823,,application/pdf,845518,,,,,{002EF7C7-EDCA-4350-9D31-93E838B4C075},1050,09-018,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/798/attachments/5823
930,931,UFA_10012_PA_REV_2013.pdf,4883,,application/pdf,4320718,,,,,{F9486A61-E1CE-4A85-ABD4-9AE5DE80CDBD},1016,10-012,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/799/attachments/4883
931,932,UFA09026_PA_2008.pdf,5093,,application/pdf,7613795,,,,,{78CA0B85-8B21-44D9-90FA-188283A03199},1081,09-026,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/861/attachments/5093
932,933,UFA10063_DECLA_2005.pdf,5209,,application/pdf,1545981,,,,,{AC733B0E-F036-466C-A80F-73343D49A393},1048,10-063,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/833/attachments/5209
933,934,Annexes_PA_11005_FRMv4.pdf,5196,,application/pdf,11312934,,,,,{4DE70830-4D67-45D1-89F8-8E796D760106},1087,11-005,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/947/attachments/5196
934,935,UFA10057_COPROV_2001.pdf,5455,,application/pdf,167017,,,,,{A3506D6F-5C0E-431B-88FB-346547F2E988},1046,10-059,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/820/attachments/5455
935,936,UFA09021_EIE_2008.pdf,6007,,application/pdf,7307720,,,,,{469B8113-6460-4C94-88CD-7E6A0C962B1D},1006,09-021,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/818/attachments/6007
936,937,UFA10057_COPROV_2001.pdf,5444,,application/pdf,167017,,,,,{A3589155-6B58-4FCD-91F9-C042D1DC1E15},1060,10-064,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/870/attachments/5444
937,938,GIC AGRICULTURE DE MEBANG AMS 2015.pdf,911,,application/pdf,823826,,,,,{8C6E674A-C168-48A4-BA22-37C2D5A84C29},,504,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/3467/attachments/911
938,939,UFA10059_APU_CLA_2002.pdf,5469,,application/pdf,422665,,,,,{6158BBE4-05E7-444F-B2C3-A0109E1A809E},1046,10-059,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/820/attachments/5469
939,940,SABM Fusion.pdf,4682,,application/pdf,1591700,,,,,{CE362BF9-2C51-4557-A4B3-18D0C1EE7DD2},1026,08-002,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/890/attachments/4682
940,941,UFA11001_CC.pdf,5276,,application/pdf,5513074,,,,,{CFA104B3-E8C8-4DBF-B72F-3EEE430E86A2},1086,11-001,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/778/attachments/5276
941,942,UFA09020_CEQTB.pdf,5370,,application/pdf,404100,,,,,{804C288C-DBD8-423F-B9B1-77DF8B2BA79E},1069,09-020,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/828/attachments/5370
942,943,UFA10049_AGPF.pdf,5448,,application/pdf,538819,,,,,{DC5745CF-0E8F-4A6E-8CEE-8C083E7DB999},1085,10-049,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/810/attachments/5448
943,944,UFA09021_CODEF_2010.pdf,5870,,application/pdf,69853,,,,,{43CA209C-F1A1-45F8-98BC-313750435D44},1006,09-021,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/818/attachments/5870
944,945,UFA09004b_PAO_2005.pdf,5909,,application/pdf,1081441,,,,,{F4153C2B-5A9C-4CC4-91F6-325009D74913},1033,09-004B,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/784/attachments/5909
945,946,D'EMVIENG II AMS 2013.pdf,920,,application/pdf,791953,,,,,{C0BCC6D6-ED37-47D7-BC02-41833FE964C1},,09-01-525,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/3/3444/attachments/920
946,947,UFA09004b_CEQTB.pdf,5869,,application/pdf,604917,,,,,{80B7DCE8-9B1A-40FD-93FC-848D8B83CFF2},1033,09-004B,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/784/attachments/5869
947,948,UFA09013_APROPA_2008.pdf,5477,,application/pdf,418726,,,,,{BC47F1DB-F390-48CD-87F6-A70B9DF6B930},1063,09-013,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/826/attachments/5477
948,949,UFA10005_RIA_2003.pdf,5537,,application/pdf,1914478,,,,,{1B172AF8-0830-49D2-B190-61045581E6F7},1051,10-005A,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/795/attachments/5537
949,950,UFA10041_RIA_2004.pdf,4829,,application/pdf,4068354,,,,,{E466AC0B-088F-4E72-9075-249EF318984E},1019,10-041,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/783/attachments/4829
950,951,UFA10003_APU_CLA_2000.pdf,4933,,application/pdf,65560,,,,,{C715926F-ED18-4ACE-886C-F56D1C103FF8},1025,10-003,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/1751/attachments/4933
951,952,PA FCommunale de AMBAM.pdf,5272,,application/pdf,4543159,,,,,{9F6F886C-A3EC-4313-94A0-13B19DFFF5A1},1487,AMBAM,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/854/attachments/5272
952,953,UFA11003_DECLA_2014.pdf,5152,,application/pdf,673377,,,,,{C251F18B-8D62-40FE-8EE9-B38395943E4B},1089,11-003,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/829/attachments/5152
953,954,UFA08002_AMS.pdf,4578,,application/pdf,318234,,,,,{906175CB-66E7-43D9-BB84-52867F97BB96},1026,08-002,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/890/attachments/4578
954,955,UFA08001_APROPA.pdf,5913,,application/pdf,75463,,,,,{FAFAF773-5FF1-4200-95BA-A4A48DB09E58},1026,08-001,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/901/attachments/5913
955,956,UFA09013_IF_2004.pdf,5538,,application/pdf,1162092,,,,,{23FE63D8-8646-4240-8DE8-EEFAA17EAD30},1063,09-013,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/826/attachments/5538
956,957,UFA10059_AI.pdf,5332,,application/pdf,391884,,,,,{A667A8BF-9A6A-442B-9079-7977F4523106},1046,10-059,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/820/attachments/5332
957,958,UFA10018_PA_2004.pdf,4991,,application/pdf,7044268,,,,,{6E898FC8-FE2B-4E13-917F-C26F4A51DDB1},1003,10-018,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/805/attachments/4991
958,959,UFA10053_AI.pdf,6071,,application/pdf,518276,,,,,{30653CF7-AB32-44D5-902B-15EBCB1F7E8E},1072,10-053,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/939/attachments/6071
959,960,UFA00003_COPROV.pdf,5881,,application/pdf,1926764,,,,,{11202021-D68D-45BB-B4CF-F661FE9349C4},1028,00-003,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/1756/attachments/5881
960,961,UFA08006_PA_2001.pdf,4723,,application/pdf,2356243,,,,,{E92803AA-75BC-4A41-B215-A9BC998B79E6},1002,08-006,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/822/attachments/4723
961,962,UFA10060_APROPA_2004.pdf,5058,,application/pdf,393073,,,,,{4C71331A-DCD9-4BA1-9B04-28B3A24FF303},1046,10-060,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/922/attachments/5058
962,963,UFA10005_PA_2004.pdf,5368,,application/pdf,4324068,,,,,{87D17F41-FFF3-4A8D-8010-4AD90DA569E6},1051,10-005A,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/795/attachments/5368
963,964,UFA11001_11002_IF_2003.pdf,5517,,application/pdf,1460387,,,,,{801E530F-2CF8-4764-9EAF-9EA9C8538F87},1086,11-001,,https://gis.forest-atlas.org/server/rest/services/otp/cmr/MapServer/0/778/attachments/5517
